Loan_ID,Application_Date,City,Region,Age,Employment_Type,Income,Loan_Amount,Loan_Tenure_Months,Interest_Rate_Percent,Credit_Score,Debt_To_Income_Ratio,Approval_Status,Default_Flag,Loan_Status,Customer_Rating,Risk_Category
LN102423,2024-11-28,Delhi,North,40,Self-Employed,86491.0,935121.0,119,11.04,567.0,0.15,Rejected,0,Rejected,4.0,High
LN101716,2023-12-10,Pune,West,41,Business,62534.0,829819.0,76,13.52,564.0,0.261,Approved,0,Paid,4.7,High
LN100285,2023-09-24,Delhi,North,39,Salaried,25725.0,582153.0,104,12.36,607.0,0.356,Approved,0,Active,4.8,High
LN102859,2023-01-25,Bengaluru,South,23,salaried,49522.0,274585.0,35,11.87,645.0,0.188,Approved,0,Paid,4.9,High
LN101141,2023-03-05,Mumbai,West,40,Business,79879.0,597467.0,69,10.32,640.0,0.144,Approved,0,Active,4.1,High
LN101197,2023-01-30,Chennai,South,27,Salaried,83682.0,1069684.0,70,12.33,749.0,0.257,Rejected,0,Rejected,5.0,Low
LN102171,2024-02-13,Delhi,North,37,Salaried,81820.0,1020672.0,101,10.82,758.0,0.189,Approved,0,Paid,5.0,Low
LN100010,2023-10-02,Delhi,North,33,Salaried,94853.0,779073.0,95,10.96,653.0,0.13,Approved,0,Paid,4.6,Medium
LN101263,2024-04-28,Delhi,North,36,Business,75048.0,566466.0,83,10.84,699.0,0.13,Approved,1,Defaulted,1.4,Medium
LN101419,2024-09-02,hyderabad,South,32,Self-Employed,43116.0,411531.0,54,13.79,684.0,0.238,Approved,0,Active,4.9,Medium
LN101904,2023-02-24,Chennai,South,32,Salaried,44202.0,765900.0,75,12.34,719.0,0.333,Rejected,0,Rejected,4.2,Medium
LN100832,2023-11-06,Pune,West,32,Salaried,150741.0,1545337.0,68,10.21,731.0,0.199,Rejected,0,Rejected,4.8,Low
LN100782,2024-08-29,Pune,West,33,Self-Employed,98087.0,607258.0,104,9.02,702.0,0.086,Approved,1,Defaulted,2.9,Medium
LN102485,2023-04-24,Mumbai,West,41,Salaried,89859.0,1054389.0,64,7.5,772.0,0.223,Approved,0,Active,5.0,Low
LN102723,2024-09-04,Bengaluru,South,37,Business,27936.0,100000.0,91,11.25,609.0,0.059,Approved,0,Active,4.5,High
LN101465,2024-06-14,Bengaluru,South,32,Business,87474.0,3695995.2615351947,80,9.95,744.0,0.226,Rejected,0,Rejected,4.8,Low
LN102807,2023-07-16,Delhi,North,38,Business,126323.0,1337847.0,102,11.15,717.0,0.161,Rejected,0,Rejected,4.6,Medium
LN100959,2023-04-22,Delhi,North,39,Salaried,99399.0,638057.0,62,10.99,609.0,0.136,Approved,0,Paid,4.2,High
LN102148,2023-08-03,Delhi,North,21,Salaried,121865.0,974396.0,94,9.6,612.0,0.121,Approved,0,Active,4.7,High
LN101977,2023-02-19,Delhi,North,28,Self-Employed,40600.0,200436.0,72,11.64,623.0,0.096,Approved,0,Active,4.4,High
LN102239,2024-05-31,Bengaluru,South,39,Business,58596.0,699828.0,89,11.01,763.0,0.197,Rejected,0,Rejected,5.0,Low
LN100974,2023-01-01,Delhi,North,39,Self-Employed,90744.0,943594.0,114,11.35,666.0,0.149,Approved,0,Active,5.0,Medium
LN101687,2023-10-24,Mumbai,West,35,Salaried,54347.0,352669.0,64,10.51,725.0,0.133,Approved,0,Active,5.0,Low
LN101679,2024-12-06,bengaluru,South,29,Business,28435.0,100000.0,74,10.97,709.0,0.066,Approved,0,Active,3.9,Medium
LN101238,2024-04-20,Chennai,South,36,Salaried,78142.0,255240.0,71,11.41,630.0,0.063,Approved,0,Paid,4.1,High
LN100338,2023-02-18,Pune,West,40,Salaried,,735903.0,84,10.66,672.0,0.163,Approved,1,Defaulted,1.7,Medium
LN101393,2023-04-26,Pune,West,38,Salaried,66457.0,328436.0,26,10.39,644.0,0.213,Approved,0,Paid,5.0,High
LN102192,2024-04-19,Chennai,South,31,salaried,129137.0,1746737.0,109,7.74,723.0,0.173,Approved,0,Paid,5.0,Low
LN101614,2024-11-15,Chennai,South,30,Salaried,20000.0,779146.0,103,8.58,740.0,0.536,Approved,1,Defaulted,1.9,High
LN101024,2024-11-05,Delhi,North,27,Self-Employed,123705.0,1422730.0,64,12.72,730.0,0.248,Approved,0,Paid,5.0,Low
LN100760,2024-07-03,Mumbai,West,43,Self-Employed,48024.0,611102.0,94,11.26,601.0,0.204,Approved,0,Paid,4.5,High
LN101056,2024-05-18,Mumbai,West,26,Business,61882.0,648505.0,49,10.78,766.0,0.265,Rejected,0,Rejected,5.0,Low
LN102451,2023-05-19,Hyderabad,South,41,Salaried,98764.0,1323112.0,88,9.68,776.0,0.213,Approved,0,Active,5.0,Low
LN102127,2023-11-06,Pune,West,30,Business,50550.0,685677.0,75,11.22,658.0,0.252,Approved,0,Active,4.4,Medium
LN100490,2024-01-21,Hyderabad,South,28,Salaried,78530.0,734633.0,82,9.62,803.0,0.156,Approved,0,Paid,5.0,Low
LN101470,2024-08-14,Pune,West,26,Self-Employed,102060.0,674241.0,59,9.88,646.0,0.142,Approved,0,Paid,5.0,High
LN101040,2024-08-08,Mumbai,West,40,Salaried,86381.0,977680.0,82,8.77,790.0,0.184,Approved,0,Paid,5.0,Low
LN102481,2023-01-06,Mumbai,West,42,Salaried,52572.0,668003.0,69,11.67,724.0,0.254,Rejected,0,Rejected,5.0,Low
LN101115,2023-11-05,Bengaluru,South,24,salaried,58779.0,620855.0,88,8.71,679.0,0.163,Approved,0,Active,4.7,Medium
LN100170,2023-05-14,Chennai,South,22,Salaried,103606.0,1100444.0,49,9.61,614.0,0.263,Approved,1,Defaulted,1.5,High
LN100272,2024-03-24,Hyderabad,South,30,Salaried,66489.0,497101.0,106,9.92,686.0,0.106,Approved,0,Paid,4.8,Medium
LN102130,2023-07-06,Pune,West,36,Business,100845.0,1354319.0,102,10.15,731.0,0.197,Rejected,0,Rejected,5.0,Low
LN101163,2023-12-12,Hyderabad,South,29,Business,95225.0,,89,34.61865306124713,734.0,0.111,Approved,0,Active,5.0,Low
LN101858,2023-01-09,Delhi,North,37,Self-Employed,95250.0,758420.0,66,10.62,573.0,0.16,Rejected,0,Rejected,4.2,High
LN101705,2024-10-20,Mumbai,West,34,Salaried,90210.0,1072920.0,65,10.05,620.0,0.238,Approved,0,Paid,4.5,High
LN102104,2024-09-30,Hyderabad,South,40,Business,90735.0,,86,9.97,759.0,0.214,Rejected,0,Rejected,5.0,Low
LN102934,2024-10-01,Delhi,North,28,Salaried,107275.0,1364729.0,55,10.42,776.0,0.292,Approved,0,Active,5.0,Low
LN102952,2023-07-11,Hyderabad,South,38,Salaried,89294.0,533032.0,80,9.84,706.0,0.102,Approved,0,Active,4.6,Medium
LN100107,2024-11-21,Hyderabad,South,28,Salaried,53690.0,380857.0,69,8.15,643.0,0.129,Approved,1,Defaulted,1.9,High
LN101900,2024-08-23,Delhi,North,34,Salaried,52592.0,755073.0,59,12.42,661.0,0.326,Approved,0,Active,4.0,Medium
LN102284,2023-12-05,Chennai,South,51,,59274.0,798728.0,85,7.5,710.0,0.205,Approved,0,Paid,4.4,Medium
LN101735,2024-08-02,Delhi,North,38,Self-Employed,64820.0,713099.0,51,12.96,670.0,0.282,Rejected,0,Rejected,4.5,Medium
LN102612,2024-02-08,Bengaluru,South,46,Salaried,37053.0,299013.0,68,11.73,722.0,0.163,Approved,0,Active,5.0,Low
LN102317,2023-04-13,Pune,West,37,,55026.0,226082.0,62,12.89,705.0,0.091,Rejected,0,Rejected,4.7,Medium
LN100337,2024-10-25,Pune,West,34,Self-Employed,71247.0,671258.0,92,10.67,665.0,0.15,Approved,1,Defaulted,2.2,Medium
LN100269,2024-07-04,Delhi,North,22,Business,122240.0,1087861.0,44,9.65,594.0,0.241,Approved,0,paid,3.5,High
LN100461,2024-02-26,Chennai,South,42,Salaried,104818.0,,73,10.8,639.0,0.1,Approved,0,Active,4.9,High
LN102122,2023-10-13,Pune,West,31,Salaried,105340.0,1152319.0,74,10.65,703.0,0.202,Approved,1,Defaulted,2.5,Medium
LN102107,2024-01-03,Delhi,North,33,Salaried,47072.0,583479.0,77,8.74,734.0,0.211,Rejected,0,Rejected,5.0,Low
LN100492,2023-09-06,Pune,West,45,Salaried,73259.0,548976.0,100,42.648986808917336,708.0,0.113,Rejected,0,Rejected,5.0,Medium
LN101192,2024-01-15,Delhi,North,35,Business,55310.0,958428.0,61,10.46,656.0,0.367,Rejected,0,Rejected,4.8,Medium
LN102601,2024-12-23,Pune,West,31,Salaried,44778.0,300375.0,103,10.18,728.0,0.098,Approved,0,Active,5.0,Low
LN101431,2024-04-29,Pune,West,41,Business,20213.0,249833.0,57,11.12,681.0,0.28,Approved,0,Paid,4.5,Medium
LN100739,2023-04-08,Chennai,South,33,Self-Employed,138843.0,1221825.0,59,12.08,,0.199,Rejected,0,Rejected,4.5,Medium
LN102683,2023-04-14,Bengaluru,South,36,Salaried,96637.0,743867.0,84,11.38,,0.133,Approved,0,Paid,4.5,Low
LN102059,2024-06-20,Mumbai,West,42,Salaried,61767.0,508243.0,74,9.58,670.0,0.148,Approved,0,Active,4.0,Medium
LN101816,2023-04-06,Bengaluru,South,47,Self-Employed,84280.0,449717.0,53,10.7,601.0,0.127,Approved,0,Active,4.9,High
LN102275,2023-12-06,Hyderabad,South,31,Salaried,131125.0,1219326.0,28,8.91,678.0,0.369,Approved,0,Paid,5.0,Medium
LN102919,2024-03-23,Delhi,North,32,Business,77691.0,760545.0,94,13.22,678.0,0.168,Approved,0,Active,5.0,Medium
LN102032,2023-06-12,Chennai,South,29,Salaried,63411.0,714486.0,80,9.84,740.0,0.193,Approved,0,Active,4.9,Low
LN102074,2024-02-12,Mumbai,West,42,Self-Employed,74820.0,1307413.0,90,10.22,721.0,0.279,Approved,0,Paid,5.0,Low
LN102207,2024-06-05,Pune,West,28,salaried,74657.0,744260.0,43,10.15,781.0,0.278,approved,0,Active,4.6,Low
LN101288,2024-10-22,Chennai,South,36,Salaried,57659.0,723886.0,89,9.05,713.0,0.194,Approved,0,Paid,4.7,Medium
LN102812,2023-02-21,Hyderabad,South,42,Salaried,51730.0,521618.0,30,10.45,749.0,0.383,Approved,1,Defaulted,2.6,Low
LN102290,2024-06-12,Hyderabad,South,30,Salaried,170097.0,1542876.0,71,11.57,802.0,0.177,Approved,0,Active,5.0,Low
LN102958,2024-03-08,Chennai,South,29,Business,103463.0,1084470.0,111,11.06,615.0,0.151,Approved,0,Active,4.8,High
LN102743,2024-06-20,Delhi,North,41,Self-Employed,59244.0,474784.0,86,10.92,572.0,0.135,Rejected,0,Rejected,4.5,high
LN101025,2024-01-29,Pune,West,23,Self-Employed,87885.0,555369.0,81,11.39,670.0,0.112,approved,0,Active,4.4,Medium
LN100877,2023-12-23,Pune,West,29,Salaried,93895.0,878627.0,71,11.15,806.0,0.181,Rejected,0,Rejected,5.0,Low
LN100470,2023-04-28,Pune,West,50,,87521.0,772236.0,38,9.99,687.0,0.272,Approved,0,Active,4.6,Medium
LN100071,2024-08-08,Hyderabad,South,36,Salaried,103619.0,930356.0,83,11.49,732.0,0.157,Approved,0,Paid,4.6,Low
LN102401,2023-07-18,Mumbai,West,40,Business,21904.0,100000.0,77,9.64,684.0,0.08,Approved,0,Active,5.0,Medium
LN100505,2023-12-10,Pune,West,25,Business,,1029661.0,71,10.33,662.0,0.257,Approved,0,Active,4.8,Medium
LN100211,2024-02-04,Bengaluru,South,37,Salaried,87328.0,1276553.0,66,8.36,766.0,0.277,Rejected,0,Rejected,4.9,Low
LN102945,2023-12-01,Bengaluru,South,45,Salaried,53604.0,794637.0,37,9.54,653.0,0.464,Approved,0,Paid,4.1,Medium
LN102504,2024-12-24,Delhi,North,37,Self-Employed,,433541.0,48,11.14,624.0,0.193,Rejected,0,Rejected,4.5,High
LN102883,2024-05-25,Hyderabad,South,28,,,1055434.0,91,10.25,599.0,0.17,Rejected,0,Rejected,4.8,High
LN101835,2023-04-18,Bengaluru,South,41,Salaried,101227.0,838411.0,74,10.04,756.0,0.151,Approved,0,Paid,5.0,Low
LN102329,2023-02-13,Pune,West,39,Business,89099.0,1407005.0,90,11.78,630.0,0.265,Approved,1,Defaulted,2.8,High
LN102653,2024-08-28,Delhi,North,39,Self-Employed,94850.0,373758.0,61,11.31,712.0,0.085,Rejected,0,Rejected,4.8,Medium
LN100513,2023-01-11,Mumbai,West,28,Self-Employed,44755.0,222787.0,73,11.69,596.0,0.096,Approved,0,Active,4.4,High
LN101948,2023-02-02,Bengaluru,South,31,Salaried,156330.0,1146446.0,93,9.99,750.0,0.114,Approved,0,active,4.8,Low
LN102402,2023-11-03,Chennai,South,28,Self-Employed,89108.0,1392653.0,73,11.58,724.0,0.299,Rejected,0,Rejected,5.0,Low
LN101172,2023-12-03,Mumbai,West,30,Salaried,68584.0,526550.0,90,10.67,629.0,0.124,Rejected,0,Rejected,4.6,High
LN102731,2024-10-08,Chennai,South,32,Salaried,94695.0,856150.0,64,11.61,687.0,0.19,Approved,0,Paid,4.8,Medium
LN101776,2024-11-09,Hyderabad,South,31,Salaried,82518.0,945125.0,36,9.51,704.0,0.367,Rejected,0,Rejected,4.3,Medium
LN102935,2023-10-11,Delhi,North,38,Self-Employed,59338.0,612811.0,97,12.9,598.0,0.172,Approved,0,active,5.0,High
LN100894,2024-01-12,Bengaluru,South,21,Self-Employed,33140.0,100000.0,90,10.02,700.0,0.05,Rejected,0,Rejected,3.9,Medium
LN100801,2024-08-18,Chennai,South,29,Business,94520.0,1009171.0,62,10.01,635.0,0.221,Approved,0,Paid,5.0,High
LN100363,2023-01-26,Delhi,North,29,Self-Employed,52954.0,100000.0,82,9.06,641.0,0.05,Approved,0,Paid,5.0,High
LN101125,2024-12-30,Bengaluru,South,37,Business,20000.0,253553.0,50,9.78,679.0,0.31,Approved,0,Active,5.0,Medium
LN101935,2023-04-25,Hyderabad,South,28,Business,125137.0,1441484.0,88,9.98,688.0,0.185,Approved,0,Paid,4.6,Medium
LN102616,2024-05-04,Chennai,South,22,Salaried,118182.0,1171832.0,67,10.08,663.0,0.194,Approved,0,Active,5.0,Medium
LN101712,2023-11-21,Pune,West,29,Salaried,65929.0,576496.0,44,12.16,693.0,0.247,Rejected,0,Rejected,4.6,Medium
LN100864,2024-01-16,Hyderabad,South,42,Salaried,62767.0,643184.0,117,10.18,791.0,0.138,Rejected,0,Rejected,5.0,Low
LN102707,2024-06-05,Pune,West,34,Business,90700.0,1362224.0,85,12.11,636.0,0.264,Approved,0,Active,4.7,High
LN101665,2023-12-09,Delhi,North,30,Self-Employed,90097.0,921296.0,68,12.23,748.0,0.209,Approved,0,Active,4.6,Low
LN101880,2023-05-08,Mumbai,West,25,Self-Employed,61863.0,428041.0,47,11.68,636.0,0.184,Rejected,0,Rejected,5.0,High
LN102332,2023-12-17,Bengaluru,South,37,Salaried,105433.0,983268.0,75,9.95,733.0,0.168,Approved,0,Active,5.0,Low
LN100365,2024-01-04,Pune,West,39,,111277.0,758994.0,62,10.01,659.0,0.141,Approved,0,Paid,4.5,Medium
LN101665,2023-12-09,Delhi,North,30,Self-Employed,90097.0,921296.0,68,12.23,748.0,0.209,Approved,0,Active,4.6,Low
LN101539,2024-03-12,Hyderabad,South,36,Salaried,97986.0,675669.0,101,8.88,739.0,0.097,Approved,0,Paid,5.0,Low
LN100430,2023-08-20,Bengaluru,South,38,Salaried,98437.0,1044779.0,90,10.61,743.0,0.171,Approved,0,Active,5.0,Low
LN101947,2024-02-06,Delhi,North,38,Salaried,45274.0,282954.0,98,9.96,604.0,0.093,Approved,0,Active,4.5,High
LN100496,2024-03-29,Hyderabad,South,43,Self-Employed,70792.0,754994.0,98,11.33,626.0,0.167,Rejected,0,Rejected,4.6,high
LN102906,2023-10-11,Mumbai,West,28,,37219.0,296595.0,82,11.79,598.0,0.142,Rejected,0,Rejected,4.1,High
LN100869,2024-06-06,Bengaluru,South,31,Self-Employed,36125.0,656941.0,95,11.1,552.0,0.289,Rejected,0,Rejected,4.4,High
LN102889,2023-02-08,bengaluru,South,37,Salaried,95225.0,1196454.0,75,11.5,721.0,0.236,Approved,0,Active,5.0,Low
LN101978,2023-09-02,Chennai,South,36,Salaried,26105.0,272300.0,76,11.61,,0.194,Rejected,0,Rejected,4.9,Medium
LN100873,2024-08-12,Delhi,North,38,self-employed,132034.0,1032195.0,66,13.49,680.0,0.168,Approved,0,Paid,5.0,Medium
LN102774,2023-03-28,Mumbai,West,41,Salaried,91296.0,1206588.0,64,11.16,631.0,0.275,Rejected,0,Rejected,4.9,High
LN100539,2024-07-01,Pune,West,36,Business,118709.0,1212493.0,88,9.15,673.0,0.16,Approved,0,Active,4.0,Medium
LN100690,2023-04-17,Chennai,South,25,Self-Employed,93927.0,917401.0,70,12.45,740.0,0.197,Approved,0,Paid,5.0,Low
LN102956,2023-03-19,Chennai,South,29,Salaried,110384.0,501982.0,63,11.89,688.0,0.097,Approved,1,Defaulted,1.5,Medium
LN102383,2023-03-15,Delhi,North,40,Salaried,80691.0,871142.0,70,8.16,,0.194,Approved,0,Paid,5.0,Low
LN101686,2023-09-11,Pune,West,33,Salaried,66470.0,436090.0,101,10.08,687.0,0.097,Approved,0,Active,4.5,Medium
LN102250,2023-05-11,Bengaluru,South,32,Self-Employed,50648.0,490689.0,80,11.93,685.0,0.6735649469125571,Approved,0,Active,4.5,Medium
LN101836,2024-09-07,Delhi,North,41,Salaried,85404.0,633706.0,43,10.71,794.0,0.209,Approved,0,paid,4.7,Low
LN100789,2023-09-13,Bengaluru,South,21,Self-Employed,98515.0,1288332.0,91,10.71,642.0,0.211,Approved,1,Defaulted,1.8,High
LN101254,2023-06-08,Mumbai,West,32,Self-Employed,59503.0,763750.0,88,12.67,718.0,0.225,Rejected,0,Rejected,4.2,Medium
LN101709,2024-09-07,pune,West,32,Business,46563.0,822893.0,92,12.03,603.0,0.295,Rejected,0,Rejected,4.2,High
LN101799,2023-02-16,Mumbai,West,37,Salaried,112384.0,1058488.0,82,9.88,707.0,0.158,Approved,1,Defaulted,2.7,Medium
LN102911,2024-09-13,Mumbai,West,48,Self-Employed,62134.0,475995.0,103,12.07,756.0,0.12,Approved,0,Paid,4.8,low
LN100232,2023-04-17,Bengaluru,South,39,,68211.0,545290.0,82,11.18,674.0,0.14,Approved,0,Paid,4.2,Medium
LN100662,2024-12-06,Pune,West,42,,113122.0,920210.0,76,10.38,601.0,0.146,Approved,0,Paid,4.6,High
LN101944,2023-09-07,mumbai,West,40,Salaried,58764.0,659754.0,66,10.95,,0.227,approved,0,Paid,4.4,High
LN102577,2023-03-05,Mumbai,West,30,Self-Employed,123553.0,1084556.0,88,9.32,757.0,0.138,Rejected,0,Rejected,4.7,Low
LN100341,2023-11-27,Bengaluru,South,41,Salaried,117569.0,719616.0,60,9.7,643.0,0.129,Approved,0,Paid,4.9,High
LN100908,2023-06-23,Chennai,South,29,Salaried,50469.0,527505.0,97,11.4,,0.165,Approved,0,Active,4.8,Low
LN101367,2024-08-12,Pune,West,33,Business,90927.0,1049035.0,82,11.59,651.0,0.204,Rejected,0,Rejected,4.9,Medium
LN101545,2024-02-26,Bengaluru,South,25,Self-Employed,103896.0,825697.0,91,11.49,,0.131,Rejected,0,Rejected,4.9,Low
LN102302,2023-01-25,Pune,West,35,Self-Employed,84547.0,820642.0,80,10.38,653.0,0.169,Approved,0,Paid,4.7,Medium
LN101070,2024-11-26,Delhi,North,40,Salaried,111871.0,1248927.0,28,10.81,666.0,0.453,Rejected,0,Rejected,4.4,Medium
LN102469,2023-03-09,Pune,West,38,Business,121377.0,1212405.0,65,11.17,662.0,0.206,Rejected,0,Rejected,4.7,Medium
LN101966,2023-01-19,Delhi,North,21,Business,116800.0,1218936.0,66,10.28,762.0,0.208,Rejected,0,Rejected,4.9,Low
LN102676,2023-01-22,Mumbai,West,36,Self-Employed,62053.0,353183.0,41,11.72,709.0,0.169,Approved,1,Defaulted,2.0,Medium
LN100082,2024-02-18,Bengaluru,South,34,Salaried,102283.0,1279568.0,65,10.8,738.0,0.255,Approved,0,Paid,5.0,Low
LN101088,2023-06-30,Delhi,North,46,Salaried,106226.0,1418355.0,80,7.78,650.0,0.214,Approved,0,Paid,4.6,Medium
LN100677,2024-06-10,Bengaluru,South,37,Business,64307.0,869630.0,47,10.87,664.0,0.355,Rejected,0,Rejected,4.6,Medium
LN102027,2023-01-19,Chennai,South,31,Salaried,101854.0,870751.0,47,11.66,648.0,0.227,Rejected,0,Rejected,3.8,High
LN102508,2023-03-02,Delhi,North,39,Business,109397.0,839800.0,97,13.55,706.0,0.131,Approved,0,Paid,4.3,Medium
LN101767,2024-06-01,Delhi,North,38,Business,38751.0,289349.0,77,11.73,774.0,0.138,Rejected,0,Rejected,4.9,Low
LN102031,2023-01-29,Pune,West,29,Self-Employed,126342.0,1314519.0,78,12.9,758.0,0.198,Rejected,0,Rejected,4.9,Low
LN101992,2024-03-20,Hyderabad,South,32,Salaried,85848.0,7447089.548978786,67,8.91,713.0,0.285,Approved,0,Active,5.0,Medium
LN101139,2024-06-21,Delhi,North,24,Business,67778.0,618107.0,119,8.19,739.0,0.112,Approved,0,Paid,5.0,Low
LN102943,2023-08-28,Pune,West,30,Self-Employed,,100000.0,97,10.33,595.0,0.076,Rejected,0,Rejected,4.6,High
LN101555,2023-03-05,Bengaluru,South,37,Salaried,120064.0,626882.0,65,11.19,778.0,0.107,Approved,0,Active,5.0,Low
LN100378,2024-12-07,Chennai,South,23,Salaried,70489.0,540708.0,73,10.54,732.0,0.143,Approved,0,Paid,5.0,Low
LN100768,2023-10-26,Pune,West,42,self-employed,44197.0,749495.0,64,10.66,636.0,0.349,Approved,0,Active,5.0,High
LN100238,2024-04-13,Mumbai,West,32,Business,20000.0,100000.0,70,10.41,740.0,0.096,rejected,0,Rejected,5.0,Low
LN102169,2023-04-27,Chennai,South,35,Self-Employed,135533.0,1430874.0,117,11.85,742.0,0.153,Approved,0,Active,5.0,Low
LN101508,2023-06-08,Chennai,South,38,Salaried,54144.0,259731.0,82,11.64,700.0,0.085,Approved,0,Active,4.3,Medium
LN101062,2023-01-12,Chennai,South,47,Salaried,30846.0,242183.0,34,11.84,739.0,0.273,Approved,0,Paid,4.7,Low
LN101494,2023-04-13,Bengaluru,South,35,Salaried,134881.0,1458128.0,69,9.95,783.0,0.206,Approved,0,Active,5.0,Low
LN101953,2024-08-27,Delhi,North,24,Business,109326.0,993333.0,48,10.86,819.0,0.234,Rejected,0,Rejected,5.0,Low
LN100703,2023-04-18,Bengaluru,South,34,Salaried,20000.0,100000.0,116,11.46,710.0,0.38846730647569555,Approved,0,Paid,4.5,Medium
LN102775,2023-11-08,Hyderabad,South,32,Salaried,42606.0,510209.0,67,9.79,723.0,0.233,Rejected,0,Rejected,4.5,Low
LN100408,2024-02-19,Chennai,South,30,Self-Employed,53163.0,441565.0,31,13.91,699.0,0.32,Rejected,0,Rejected,3.9,Medium
LN102786,2023-01-10,Hyderabad,South,27,Salaried,,1080104.0,85,11.78,708.0,0.166,Approved,0,Paid,4.8,Medium
LN102113,2023-02-21,Hyderabad,South,31,Salaried,61622.0,624151.0,76,8.19,601.0,0.171,Approved,0,Paid,5.0,High
LN101398,2024-10-24,Delhi,North,29,Salaried,84267.0,609423.0,83,10.72,721.0,0.124,Approved,0,Paid,5.0,Low
LN100919,2024-07-28,Delhi,North,23,Salaried,59523.0,932668.0,61,12.41,677.0,0.348,Approved,0,Active,4.8,Medium
LN102982,2023-07-01,Chennai,South,34,Salaried,20000.0,,58,11.65,597.0,0.349,Rejected,0,Rejected,4.5,High
LN100844,2023-06-13,Delhi,North,36,Self-Employed,107239.0,995752.0,82,12.31,686.0,0.168,Rejected,0,Rejected,4.7,Medium
LN101475,2023-04-09,Pune,West,40,self-employed,88054.0,710234.0,58,64.02820323306817,795.0,0.188,Rejected,0,Rejected,4.6,Low
LN101507,2023-06-12,Bengaluru,South,29,Salaried,89408.0,1035725.0,72,11.33,747.0,0.222,Approved,1,Defaulted,2.8,Low
LN101873,2023-11-19,Pune,West,31,Salaried,90154.0,,75,9.39,733.0,0.091,Approved,0,Active,5.0,Low
LN100506,2024-10-15,Delhi,North,32,Salaried,88251.0,545241.0,25,10.82,770.0,0.277,Rejected,0,Rejected,5.0,Low
LN100217,2024-12-19,Delhi,North,28,Salaried,98882.0,768670.0,35,11.24,767.0,0.262,Approved,0,Paid,5.0,Low
LN100389,2024-12-22,Hyderabad,South,37,,42552.0,491379.0,61,10.62,627.0,0.246,Approved,0,Paid,5.0,High
LN101734,2024-02-13,Mumbai,West,33,Business,106093.0,1104394.0,65,11.15,678.0,0.214,Approved,0,Paid,5.0,Medium
LN102473,2023-01-24,Mumbai,West,36,Salaried,77542.0,853106.0,90,10.2,,0.175,Rejected,0,Rejected,5.0,Low
LN100762,2023-02-17,Mumbai,West,28,Salaried,81360.0,965730.0,106,10.42,673.0,0.172,Approved,0,Active,4.3,Medium
LN101406,2023-04-01,Delhi,North,37,Self-Employed,98535.0,802263.0,94,8.26,694.0,0.118,Rejected,0,Rejected,5.0,Medium
LN100329,2023-06-11,Chennai,South,24,Salaried,117854.0,966179.0,80,9.15,798.0,0.137,Approved,1,Defaulted,2.4,Low
LN102397,2023-08-23,Chennai,South,47,Salaried,148975.0,7530612.03855015,99,9.29,656.0,0.17,Approved,0,Active,5.0,Medium
LN102949,2024-03-14,Chennai,South,43,Salaried,101058.0,867896.0,43,8.71,724.0,0.233,Rejected,0,Rejected,5.0,Low
LN101277,2024-10-11,Chennai,South,41,Salaried,80442.0,839729.0,104,8.25,769.0,0.141,Approved,0,Active,5.0,Low
LN100022,2023-03-13,Hyderabad,South,35,Salaried,83540.0,928618.0,68,12.64,836.0,0.23,Approved,0,Paid,4.6,Low
LN102994,2023-12-02,Hyderabad,South,41,Salaried,72275.0,706707.0,92,9.86,717.0,0.152,Approved,1,Defaulted,2.1,Medium
LN100034,2024-03-04,Chennai,South,31,Business,66188.0,614091.0,71,11.42,673.0,0.18,Approved,0,Active,4.3,Medium
LN100821,2023-10-15,Chennai,South,26,Salaried,,1104561.0,42,11.28,775.0,0.354,Approved,0,Active,4.8,Low
LN101861,2024-01-05,Chennai,South,37,Salaried,20000.0,389650.0,85,9.73,677.0,0.318,Approved,0,Paid,4.3,Medium
LN101438,2024-12-19,Mumbai,West,34,Salaried,74115.0,945338.0,87,10.28,820.0,0.209,Rejected,0,Rejected,4.5,Low
LN101699,2024-08-25,Mumbai,West,43,Salaried,48487.0,318629.0,48,9.94,627.0,0.166,Approved,0,Active,5.0,High
LN102418,2024-01-14,Delhi,North,43,Salaried,69188.0,972138.0,65,11.06,701.0,0.288,Approved,0,Active,4.7,Medium
LN100287,2024-12-02,Chennai,South,35,Salaried,128262.0,1282033.0,101,9.5,739.0,0.144,Approved,0,Active,5.0,Low
LN102231,2024-02-23,Chennai,South,29,Salaried,31862.0,472979.0,56,11.55,666.0,0.344,Approved,0,Active,4.4,Medium
LN102414,2023-04-27,Pune,West,34,Salaried,105396.0,1015084.0,85,11.67,781.0,0.167,Approved,0,Active,5.0,Low
LN102990,2024-05-09,Delhi,North,43,Business,25442.0,678541.0,64,11.09,618.0,0.554,Approved,0,Active,5.0,High
LN100532,2024-09-21,Delhi,North,30,Self-Employed,55533.0,887077.0,46,11.54,796.0,0.431,Rejected,0,Rejected,4.9,Medium
LN102870,2023-11-26,Bengaluru,South,41,Salaried,35351.0,192286.0,71,11.96,689.0,0.107,Rejected,0,Rejected,3.8,Medium
LN101819,2024-08-14,Pune,West,35,Salaried,67642.0,500800.0,44,9.37,736.0,0.199,Rejected,0,Rejected,4.9,Low
LN101161,2024-06-01,Hyderabad,South,42,Self-Employed,87204.0,868722.0,73,11.1,616.0,0.188,Rejected,0,Rejected,4.2,High
